ID,Mandante,Chutes,Chutes a gol,Posse de bola,Passes,Faltas,Impedimentos,Escanteios,Venceu
8265,0,16,6,64%,538,12,0,7,0
8266,1,17,6,43%,372,9,1,7,3
8266,0,12,0,57%,490,15,0,2,0
8267,1,8,2,38%,349,15,0,2,0
8267,0,21,9,62%,563,20,1,6,3
8268,1,17,2,54%,437,16,1,12,1
8268,0,18,3,46%,388,10,0,6,1
8269,1,11,5,46%,368,24,2,6,3
8269,0,11,4,54%,417,25,2,5,0
8270,1,17,6,63%,539,12,1,5,1
8270,0,9,6,37%,313,20,0,3,1
8271,1,21,10,52%,414,15,2,8,3
8271,0,8,1,48%,388,7,1,3,0
8272,1,18,7,35%,305,18,2,8,3
8272,0,7,1,65%,561,14,2,3,0
8273,1,12,6,55%,521,15,0,4,0
8273,0,13,6,45%,435,11,2,1,3
8274,1,3,1,23%,249,13,2,1,3
8274,0,19,2,77%,819,13,4,8,0
8275,1,15,7,54%,400,18,0,4,3
8275,0,5,2,46%,345,15,3,4,0
8276,1,17,6,61%,530,19,0,7,3
8276,0,6,3,39%,346,15,1,5,0
8277,1,12,4,70%,587,15,2,3,1
8277,0,5,1,30%,256,20,1,2,1
8278,1,25,6,66%,542,11,3,10,0
8278,0,10,2,34%,284,19,0,8,3
8279,1,7,3,42%,314,16,3,1,1
8279,0,8,2,58%,431,14,3,5,1
8280,1,9,7,47%,379,18,1,8,1
8280,0,17,6,53%,422,13,1,1,1
8281,1,8,3,30%,233,18,1,0,1
8281,0,18,3,70%,493,13,4,10,1
8282,1,12,5,45%,360,20,1,5,1
8282,0,15,7,55%,433,16,4,4,1
8283,1,18,6,46%,409,14,1,5,0
8283,0,13,7,54%,468,18,1,2,3
8284,1,17,2,60%,530,12,0,7,0
8284,0,7,2,40%,377,11,1,3,3
8285,1,17,7,43%,390,15,1,5,3
8285,0,12,1,57%,487,14,1,7,0
8286,1,18,9,62%,518,11,2,8,1
8286,0,8,2,38%,338,17,2,4,1
8287,1,10,3,27%,308,8,3,6,1
8287,0,8,1,73%,848,13,1,6,1
8288,1,17,8,44%,420,19,1,3,1
8288,0,12,7,56%,530,12,0,2,1
8289,1,13,4,47%,381,16,1,5,3
8289,0,15,4,53%,434,20,3,4,0
8290,1,11,7,54%,415,22,2,2,3
8290,0,11,3,46%,351,26,2,5,0
8291,1,17,6,57%,472,15,3,7,3
8291,0,8,3,43%,362,16,1,3,0
8292,1,21,4,72%,745,10,1,6,1
8292,0,13,5,28%,298,9,1,2,1
8293,1,14,5,66%,597,21,4,4,3
8293,0,11,3,34%,307,16,1,3,0
8294,1,8,0,65%,460,9,2,3,0
8294,0,16,7,35%,257,20,0,9,3
8295,1,13,6,68%,611,16,4,3,3
8295,0,5,1,32%,281,11,0,4,0
8296,1,8,3,60%,453,14,4,7,3
8296,0,11,4,40%,306,9,3,4,0
8297,1,5,3,52%,520,19,0,5,0
8297,0,11,4,48%,492,18,0,2,3
8298,1,13,5,52%,435,18,0,9,0
8298,0,9,4,48%,429,8,0,0,3
8299,1,4,0,31%,273,8,0,1,1
8299,0,22,6,69%,580,10,1,15,1
8300,1,16,5,63%,573,14,2,7,0
8300,0,11,4,37%,336,9,1,5,3
8301,1,11,3,61%,547,15,0,2,0
8301,0,12,7,39%,353,13,1,0,3
8302,1,10,4,60%,456,21,3,1,3
8302,0,12,3,40%,302,14,0,4,0
8303,1,14,4,68%,587,23,1,7,1
8303,0,7,0,32%,279,18,6,4,1
8304,1,9,3,39%,372,16,0,2,0
8304,0,25,10,61%,585,13,0,4,3
8305,1,8,2,62%,454,20,1,4,1
8305,0,7,3,38%,281,19,1,4,1
8306,1,11,2,50%,463,19,1,2,3
8306,0,8,2,50%,465,17,4,2,0
8307,1,14,1,43%,317,18,1,3,1
8307,0,14,5,57%,405,20,1,11,1
8308,1,19,4,64%,543,20,0,9,1
8308,0,9,3,36%,307,13,1,6,1
8309,1,19,8,47%,428,12,2,4,3
8309,0,7,1,53%,457,15,0,3,0
8310,1,9,3,48%,401,10,0,3,3
8310,0,9,2,52%,422,12,1,5,0
8311,1,27,12,48%,390,12,2,9,3
8311,0,20,5,52%,405,18,2,6,0
8312,1,4,2,36%,305,27,0,1,3
8312,0,20,1,64%,510,24,2,7,0
8313,1,19,6,56%,471,24,1,3,3
8313,0,15,2,44%,370,12,0,7,0
8314,1,19,8,52%,451,22,5,5,3
8314,0,9,4,48%,424,17,1,4,0
8315,1,16,5,53%,418,13,6,12,1
8315,0,6,1,47%,393,16,1,5,1
8316,1,16,5,48%,447,11,2,4,3
8316,0,15,5,52%,475,13,1,4,0
8317,1,18,8,56%,480,15,2,8,3
8317,0,15,4,44%,362,10,2,5,0
8318,1,12,6,47%,469,7,0,5,3
8318,0,17,3,53%,505,4,2,7,0
8319,1,18,7,56%,556,8,1,7,3
8319,0,9,1,44%,435,9,1,4,0
